1.249045978174833158e-08	4.029829829829830032e+02
1.255270907605571354e-08	4.032932932932932886e+02
1.261507900647982802e-08	4.036036036036035739e+02
1.267807693736375733e-08	4.039139139139139161e+02
1.274119733252020354e-08	4.042242242242242583e+02
1.280482799547879053e-08	4.045345345345345436e+02
1.286870542544939410e-08	4.048448448448448289e+02
1.293297356985570272e-08	4.051551551551551711e+02
1.299761463279169890e-08	4.054654654654654564e+02
1.306252502577692323e-08	4.057757757757757417e+02
1.312793634789891878e-08	4.060860860860860839e+02
1.319349377435247233e-08	4.063963963963964261e+02
1.325968200995041912e-08	4.067067067067067114e+02
1.332599718486204599e-08	4.070170170170169968e+02
1.339286310395312320e-08	4.073273273273273389e+02
1.345996374696486782e-08	4.076376376376376243e+02
1.352749116074148737e-08	4.079479479479479096e+02
1.359538399259328447e-08	4.082582582582582518e+02
1.366357775697756893e-08	4.085685685685685939e+02
1.373226952647869167e-08	4.088788788788788793e+02
1.380113451515089371e-08	4.091891891891891646e+02
1.387063199918004307e-08	4.094994994994995068e+02
1.394026097776225168e-08	4.098098098098098490e+02
1.401048310708384030e-08	4.101201201201201343e+02
1.408092651120472079e-08	4.104304304304304196e+02
1.415183459240412797e-08	4.107407407407407618e+02
1.422309926539232118e-08	4.110510510510510471e+02
1.429469824318250863e-08	4.113613613613613325e+02
1.436679105643602527e-08	4.116716716716716746e+02
1.443908589328817086e-08	4.119819819819820168e+02
1.451201374627436009e-08	4.122922922922923021e+02
1.458507772925120041e-08	4.126026026026025875e+02
1.465877924267341222e-08	4.129129129129129296e+02
1.473268713278013352e-08	4.132232232232232150e+02
1.480709949922680132e-08	4.135335335335335003e+02
1.488185826238074227e-08	4.138438438438438425e+02
1.495698651535575792e-08	4.141541541541541847e+02
1.503260314554359231e-08	4.144644644644644700e+02
1.510845233630896621e-08	4.147747747747747553e+02
1.518493385558679729e-08	4.150850850850850975e+02
1.526155622049107241e-08	4.153953953953953828e+02
1.533886251165600724e-08	4.157057057057056682e+02
1.541635878943399431e-08	4.160160160160160103e+02
1.549440127872448138e-08	4.163263263263263525e+02
1.557277855788218215e-08	4.166366366366366378e+02
1.565156236759293594e-08	4.169469469469469232e+02
